"","G37044","G37029","G36982","G36984","G37030","G36906","G36944","G36902","G37025","G36935","G36905","G36921","G37034","G37039","G37052","G37045","G37049","G36988","G37037","G37005","G37011","G37047","G37032","G36932","G37054","G36948","G36911","G36987","G37042","G37040","G37027","G37024","G37023","G37036","G37026","G37050","G36904","G36993","G36910","G36927","G37048","G37022","G35534","G35381","G35416","G35477","G35514","G35395","G35480","G35409","G35437","G35511","G35448","G35510","G35470","G35403","G35424","G35398","G35442","G35515","G35351","G35532","G35417","G35465","G35350","G35531","G35349","G35523","G35521","G35348","G35423","G35486","G35524","G35394","G35447","G35458","G35397","G35392","G35453","G35352","G35512","G35407","G35455","G35481","G35469","G35513","G35441","G35414","G35533","G35406","G35467","G35522","G35404","G35445","G36173","G36145","G36196","G36219","G36273","G36201","G36165","G36202","G36272","G36285","G36241","G36215","G36195","G36205","G36148","G36213","G36214","G36161","G36212","G36210","G36193","G36270","G36233","G36287","G36200","G36185","G36204","G36194","G36244","G36197","G36317","G36234","G36206","G36257","G36208","G36146","G36192","G36142","G36138","G36203","G36290","G36274","G36147","G36235","G36143","G36207","G36286","G36141","G36187","G36288","G36289","G36186","G36140","G36211","G36144","G36242","G36139","G36199","G36191","G36280","G36243","G36279","G36236","G36198","G36189","G36190","G36275","G36188","G36271","G36430","G36510","G36437","G36421","G36513","G36502","G36472","G36494","G36432","G36493","G36515","G36484","G36485","G36475","G36460","G36456","G36435","G36497","G36521","G36451","G36540","G36433","G36528","G36491","G36429","G36471","G36537","G36542","G36529","G36408","G36523","G36509","G36495","G36506","G36467","G36452","G36420","G36449","G36487","G36536","G36499","G36511","G36527","G36453","G36534","G36462","G36516","G36501","G36505","G36464","G36507","G36476","G36474","G36434","G36535","G36431","G36470","G36436","G36439","G36450","G36473","G36459","G36438","G36522","G36465","G36519","G36461","G36514","G36518","G36496","G36498","G36538","G36457","G36520","G36508","G36490","G36463","G36530","G36488","G36492","G36466","G36525","G36500","G36454","G36486","G36417","G36455","G36517","G36524","G36503","G36423","G36526","G36440","G36541","G36458","G36489","G36512","G36468","G36796","G36824","G36834","G36856","G36797","G36816","G36756","G36799","G36820","G36829","G36766","G36765","G36769","G36764","G36839","G36835","G36762","G36753","G36763","G36854","G36773","G36759","G36819","G36847","G36761","G36760","G36855","G36772","G36771","G36757","G36752","G36837","G36838","G36811","G36823","G35906","G36002","G36029","G36034","G36000","G35996","G36026","G35878","G36020","G36003","G36021","G35892","G35902","G35869","G35876","G36025","G35881","G36037","G35924","G35894","G36001","G35997","G35908","G36028","G35915","G36035","G35874","G35867","G35938","G35923","G36030"
"191251",0,0,1,17,0,20,0,0,0,4,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,31,0,0,0,0,0,0,18,0,0,37,0,0,0,0,12,0,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,12,0,0,0,0,0,0,0,0,10,0,24,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315846",20,0,0,0,481,0,0,0,0,1,0,0,0,363,973,0,0,0,0,0,0,0,129,0,1763,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,9,0,0,1,0,0,1,2,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"195004",0,0,0,0,3,2,6,0,0,3,0,6,0,4,25,0,0,0,0,0,0,0,0,5,0,8,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,31,0,0,0,0,0,0,3,15,0,26,7,0,1,0,0,24,0,0,0,0,0,0,0,0,0,22,0,4,3,5,18,0,8,1,18,0,21,1,0,0,0,0,1,1,0,0,0,0,120,0,0,1,0,2,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,5,0,4,203,0,0,0,0,25,0,65,0,0,0,4,0,0,0,0,0,0,505,4,0,0,0,0,0,0,0,1,0,0,2,0,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,3,1,13,1,0,0,0,0,2,0,8,0,0,0,0,0,0,4,0,0,0,30,5,0,0,0,0,0,1,0,0,1,0,0,0,0,10,3,9,5,0,1,0,0,0,6,0,0
"3450453",0,0,3,1,0,3,1,0,1,2,1,3,4,0,2,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,8,1,2,3,0,4,2,1,0,11,1,0,0,0,1,3,0,3,0,0,14,4,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,1,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,2,1,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,3,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,8,1,0,0,7,0,0,0,16,0,0,0,4,1,0,0,0,0,0,6,1,0,0,0,0,9,2,0,0,0,3,0,2,0,1,1,0,0,1,0,6,0,0,2,0,0,6,0,2,0,0,0,1,0,13,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5,1,8,0,0,0,3,0,1,0,0,2,0,0,6,8,3,9,6,1,0,1,0,0,2,1,3,3,3,0,1,1,1,5,0,3,0,0,1,2,3,2,0,4,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,0,3,0,0,1,3,1,0,1,1,0,0,0,0,1,6,0,6
"184174",0,0,0,0,6,0,0,0,0,2,0,0,0,56,23,0,0,0,0,0,0,0,0,0,41,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,2,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,84,0,0,0,42,0,0,0,0,0,0,0,181,0,0,0,0,0,0,546,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2281172",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,6,0,1,1,1,1,0,0,4,0,0,4,0,2,1,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,2,2,0,6,0,0,0,4,2,1,0,1,0,3,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,4,8,0,1,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,8,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,1,0,0,1,5,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,4,0,0,0,1,0,1,0,4,2,1,3,0,0,2,0,0,3,0,5,1,0,0,2,0,6,0,0,2,0,1,0,2,0,0,21,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,15,0,0,3,0,1,1,0,5,0,3,0,0,1,1,30,0,0,0,0,0,17,9,0,5,3,5,3,4,6,25,0,1,0,1,4,0,27,0,0,0,1,20,3,27,27,0,0,1,4,25,4,3,8,2,0,0,13,0,0,1,1,10,0,1,0,0,0,0,10,0,3,2,1,1,0,0,1,3,7,0,0,1,0,3,2
"304779",0,0,0,1,0,3,0,0,0,0,0,0,14,0,0,0,4,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,2,0,0,0,1,1,6,0,0,2,2,2,9,0,0,0,1,0,0,0,56,31,2,0,1,8,0,38,1,0,0,0,0,0,27,1,0,0,0,13,19,3,22,0,3,0,2,0,4,1,3,0,0,0,3,1,0,0,0,0,0,0,1,0,23,8,0,1,0,0,5,2,0,0,0,0,5,17,0,0,0,1,5,0,2,0,5,3,8,9,0,0,0,6,1,1,0,1,4,0,0,1,0,2,0,1,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,3,3,4,0,0,0,2,0,0,20,0,0,1,0,0,0,0,1,11,1,0,8,0,0,4,0,2,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,22,0,2,13,0,0,1,0,1,66,0,4,0,1,23,0,0,0,0,0,0,1,2,0,0,0,0,0,12,6,0,5,1,0,0,9,1,0,0,3,31,2,1,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,2,1,5,0,0,0,0,1,0,0,0,0,10,5,20,15,16,12,9,48,0,0,0,0,3,0,17
"175559",0,0,0,27,0,0,0,3,2,4,0,2,7,0,0,0,5,0,4,0,0,5,0,1,1,3,0,0,0,0,0,2,8,1,0,0,2,0,0,3,0,0,0,4,0,2,1,0,0,42,0,0,0,0,0,3,0,0,0,0,5,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,3,4,0,18,0,0,0,0,10,1,0,0,0,0,0,4,0,12,0,0,0,2,11,1,0,0,7,0,0,0,0,0,0,0,5,5,2,3,0,1,2,1,0,0,7,5,0,0,0,2,0,2,6,3,0,0,3,0,33,1,1,0,7,0,0,0,0,0,6,0,0,0,0,1,6,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,0,0,0,4,3,0,11,7,0,0,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,1,5,1,3,0,0,0,1,0,0,36,4,0,0,16,0,6,0,2,2,0,0,0,0,0,0,9,1,0,2,0,0,1,40,0,1,0,16,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,1,0,0
"194824",0,0,0,0,4,2,0,0,0,10,0,3,0,1,15,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,26,0,0,0,0,0,0,4,11,0,13,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,11,0,3,1,4,17,0,2,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,3,0,1,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,0,5,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,4,13,5,8,0,0,0,0,0,5,0,0
"526682",0,0,5,1,1,0,3,1,1,0,0,1,2,2,2,1,2,0,2,1,0,1,4,0,1,0,0,0,12,0,0,0,0,0,0,13,8,3,0,0,1,0,5,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,1,0,0,0,1,0,0,3,0,1,4,0,1,0,0,0,7,1,0,4,0,5,0,0,0,0,0,0,0,0,4,29,0,3,0,0,1,0,0,0,1,1,14,2,3,0,8,0,0,1,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,2,2,9,0,0,0,0,1,4,0,2,128,0,0,8,0,1,0,0,0,2,2,3,0,0,0,24,41,43,0,0,2,1,0,0,0,0,3,3,20,0,0,1,0,0,0,2,0,7,9,0,0,2,0,0,1,1,7,0,2,1,0,0,0,13,3,0,0,0,0,2,5,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,5,0,0,154,47,0,0,3,0,0,0,3,1,0,0,2,8,0,0,0,1,0,0,5,0,30,2,2,17,0,3,0,1,67,5,2,0,0,4,0,2,2,2,4,0,0,1,1,0,0,0,4,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,1,6,1,0,4,0,0,7,1,5
"322580",0,2,0,18,1,3,1,0,1,5,0,2,0,1,2,0,0,0,4,0,0,2,1,4,3,0,0,0,0,1,0,0,11,0,0,0,4,0,0,0,9,0,0,5,0,6,0,2,2,0,0,0,0,0,3,0,0,0,15,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,24,0,0,3,2,0,0,1,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,3,2,0,0,0,0,0,2,1,0,0,0,1,0,2,3,0,1,1,1,0,2,1,2,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,3,3,6,0,0,0,0,1,0,0,0,0,0,14,6,0,1,0,2,6,4,4,0,2,0,0,6,0,1,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,6,0,0,6,2,0,4,2,0,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"176269",0,1752,6,1,0,7,306,899,2910,1,0,800,211,0,2,612,952,0,853,0,0,1451,2,0,1,49,0,0,0,0,6,568,2694,94,12,0,314,0,0,416,1,0,0,0,2,123,0,69,1,0,0,0,1,0,145,0,0,150,0,0,0,0,1,37,0,0,0,1,0,0,0,0,0,333,0,102,169,2734,2751,0,0,0,371,0,449,0,0,0,0,1,378,0,0,0,0,0,0,1,453,155,0,90,120,2,1,0,0,3,0,0,0,0,0,0,0,6,66,67,34,0,56,0,241,0,16,102,0,1,0,3,0,0,4,148,1,75,0,193,0,0,182,1,0,210,287,0,0,0,0,386,0,69,2,19,595,1,2,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,541,0,129,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,930,0,11,0,0,0,11,0,0,0,0,0,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,384,6,0,0,933,2,1211,0,0,0,0,0,0,1,0,0,0,0,0,0,86,0,1,0,0,2,1,222,0,0,0,0,0,0,0,4,0,0,2,0,275,10,0,0,0,13,0,396,0,1,0,1,10,0,0,168,91,68,58,0,3,1,0,0,499,0,0
"4329112",0,0,14,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,7,11,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,3,2,0,22,12,2,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,27,0,38,1,0,0,0,0,0,34,5,0,0,0,7,0,17,13,0,15,1,4,0,0,0,0,1,0,0,2,0,0,0,0,0,1,22,0,0,8,0,10,0,7,0,0,0,0,0,0,2,22,0,0,0,5,0,0,13,0,0,0,0,0,27,17,3,0,0,0,0,6,23,18,0,0,0,18,3,2,16,1,0,15,32,6,0,4,10,0,0,26,16,0,0,6,6,17,0,0,0,0,0,0,0,0,5,0,0,0,21,0,15,0,0,0,0,1,0,0,4,0,0,0,3,0,9,7,0,0,1,18,0
"355424",0,0,0,0,2,0,0,8,0,0,0,0,0,17,2,0,0,0,0,0,0,0,1,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,6,0,1,3,2,0,7,4,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,7,5,0,14,0,0,17,10,0,0,6,12,0,3,0,0,0,0,0,0,2,0,0,0,0,40,6,0,2,0,0,3,7,0,0,0,0,0,5,8,0,3,0,0,0,0,0,0,3,1,1,0,0,0,0,5,0,2,0,0,33,0,0,0,1,0,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,29,0,0
"180629",0,1,8,3,1,1,6,4,3,2,0,0,5,0,2,5,4,0,1,0,0,2,6,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7,1,5,11,0,6,1,5,2,15,4,0,0,0,1,5,0,7,0,0,17,10,0,1,0,0,0,0,0,0,5,3,0,4,0,1,0,3,4,7,5,6,4,0,3,0,3,0,0,8,0,0,0,0,0,0,3,0,1,0,4,0,0,2,1,0,3,0,2,0,0,0,0,0,2,3,1,0,2,0,0,1,0,0,1,5,0,0,1,3,0,13,2,0,0,0,0,3,7,1,0,4,0,4,4,0,0,4,0,3,0,1,5,2,3,0,6,3,0,0,5,0,0,0,0,7,0,0,6,3,0,0,0,5,0,0,1,1,1,0,0,3,0,0,0,15,0,1,0,4,0,4,0,0,0,0,9,0,0,0,0,0,17,6,0,0,0,9,3,5,9,5,2,0,0,1,0,6,0,2,5,0,0,4,0,1,0,0,0,2,0,37,0,9,0,4,3,0,0,7,1,0,2,4,2,0,0,0,0,5,0,20,3,0,1,7,1,5,2,0,4,0,0,9,8,17,11,9,1,0,3,0,0,1,15,10,4,3,0,2,2,0,7,1,10,0,0,0,2,2,1,0,2,0,3,0,0,0,0,0,7,7,1,0,0,3,0,0,0,0,5,0,3,10,4,1,0,0,0,0,0,0,0,4,8,0,3
"186030",0,0,0,0,5,3,1,0,0,7,0,2,0,1,31,0,0,0,0,0,0,0,0,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,26,0,0,0,0,0,0,1,10,0,29,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,14,0,3,2,2,28,0,2,0,5,0,18,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,8,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,1,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,20,9,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,4,5,0,0,0,0,0,2,0,0
"3851391",0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,10,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,8,5,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,1,0,126,0,0,249,0,1741,0,0,0,7,65,105,0,0,0,0,0,0,0,0,0,0,106,4,0,70,0,242,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,505,0,0,0,0,0,22,0,0,0,8,0,0,0,24,0,0,184,0,0,45,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,8,0,16,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"4339144",35,0,0,0,246,0,0,0,0,0,0,0,0,261,927,0,1,0,0,0,0,0,313,0,254,0,0,0,0,258,0,0,1,0,0,0,1,0,0,1,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163494",0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
